Unknown,STPIB/Import/23092008/0127/26060,Server wih accessories (Dell -1955) Power ege,USD,666.00,666.00,33466.50,07-31/12/2008,31/12/2008,922712,05/12/2008,33801.17,,,Free of Charge,,5696.00,Bangalore
Unknown,STPIB/Import/24062011/0056/12004  Dt.24-6-2011,Networking Equipement - DPXS12A,USD,15664.00,15664.00,712712.00,12/11-12,04/08/2011,4205685,28/07/2011,719839.00,,,Outright Purchase,,129855.00,Bangalore
Unknown,IMP/2001/092101/10202,Office Furniture,USD,15326.08,58293.00,725689.88,01-2001,03/10/2001,3405,09/10/2001,732947.00,460760.00,,Outright Purchase,28315000.00,460760.00,Bangalore
Unknown,STPIB/Import/26112009/0073/30587,Laptop with accessories,INR,733500.00,733500.00,733500.00, 36-8/12/2009 ,08/12/2009,705130,07/12/2009,733500.00,,,Outright Purchase,,48352.00,Bangalore
Unknown,STPIB/Import/16062009/0080/9007,Desktop with aessories AWT5500N,INR,750000.00,750000.00,750000.00,19-02/07/2009,06/07/2009,702329,01/07/2009,757575.00,,,Outright Purchase,,,Bangalore
Unknown,IMP/2002030101/20062,Computer Hardware,USD,15408.00,15408.00,752680.80,17-2001,09/03/2002,9287,16/03/2002,760208.00,294474.00,,Outright Purchase,,294474.00,Bangalore
Unknown,STPIB/Import/16092011/0029/23332  Dt.23-9-2011,Carpet Tiles,USD,15403.75,15404.00,764026.00,23/11-12,09/11/2011,5030040,27/10/2011,771666.26,,,Outright Purchase,,226422.00,Bangalore
Unknown,IMP/20020627023/7229,Computers Systems,USD,15900.00,15900.00,780690.00,24-2002,18/07/2002,338791,11/07/2002,788496.00,305432.00,,Outright Purchase,,305432.16,Bangalore
Unknown,STPIB/Import/06052009/0055/3955,Laptop Dell -E-6500N series,INR,800000.00,800000.00,800000.00,15-08/06/2009,08/06/2009,701964,05/06/2009,800000.00,,,Outright Purchase,,,Bangalore
Unknown,STPIB/Import/21052009/0063/5721,Laptop with Accessories (E6500n),INR,800000.00,800000.00,800000.00,18-01/07/2009,06/07/2009,702292,06/07/2009,800000.00,,,Outright Purchase,,,Bangalore
Unknown,STPIB/Import/13072009/0097/12440,Laptop with Accessories (E6500n),INR,800000.00,800000.00,800000.00,21-29/07/2009,29/07/2009,702668,19/07/2009,808080.00,,,Outright Purchase,,52736.00,Bangalore
Unknown,STPIB/Import/25082009/0016/17758,Laptop with Accessories (E6500n),INR,800000.00,800000.00,800000.00, 29 -09/10/2009 ,22/10/2009,704055,07/10/2009,800000.00,,,Outright Purchase,,52736.00,Bangalore
Unknown,STPIB/Import/07102009003123161,Laptop with Accessories (E6500n),INR,800000.00,800000.00,800000.00, 31 -26/10/2009 ,28/10/2009,704332,23/10/2009,800000.00,,,Outright Purchase,,52736.00,Bangalore
Unknown,STPIB/Import/26022008/0036/54443,Laptop With Accessorie AL-D-630N ,USD,19920.00,19920.00,813902.20,107 -10/4/08,10/04/2008,721607,09/04/2008,805764.00,,,Outright Purchase,,137165.80,Bangalore
Unknown,STPIB/IMP/05022004/0113/28844,Computer Systems with accessories,USD,18000.00,18000.00,819900.00,38-2003,25/12/2003,568589,12/02/2004,828099.00,155682.00,,Outright Purchase,,155682.61,Bangalore
Unknown,IMP/2001/092103/10204,Epabx,USD,17000.00,17000.00,820250.00,03-2001,05/10/2001,43418,04/10/2001,828453.00,320910.00,,Outright Purchase,,320910.00,Bangalore
Unknown,STPIB/Import/11012010/0031/36452,Desktop with Accessories,INR,843378.00,843378.00,843378.00, 39-25/01/2010 ,25/01/2010,100469,22/01/2010,843378.00,,,Outright Purchase,,69494.00,Bangalore
Unknown,STPIB/Import/26112009/0072/30586,Laptop with Accessories,INR,845000.00,845000.00,845000.00, 37 -10/12/2009 ,10/12/2009,705168,08/12/2009,845000.00,,,Outright Purchase,,56131.00,Bangalore
Unknown,STPIB/Import/14122010/0107/36013,Dell Latitude E6510,USD,18150.00,18150.00,837622.50, 40-24-12-2010 ,24/12/2010,2456546,20/12/2010,846003.85,,,Outright Purchase,,124464.00,Bangalore
Unknown,IMP/2002041701/1394,Modular Workstations,USD,18013.54,18060.00,884464.80,22-2002,27/05/2002,2179,27/05/2002,893309.00,507685.00,,Outright Purchase,,507685.00,Bangalore
Unknown,STPIB/Import/01072011/0073/12928  Dt.1-7-2011,Networking Equipement - SUMMIT x460 -48T,USD,19681.71,19682.00,895517.80,11/11-12,15/07/2011,4012476,07/07/2011,904472.99,,,Outright Purchase,,142602.00,Bangalore
Unknown,STPIB/Import/04102010/0055/26202,Laptop - Macbook Pro,USD,19708.00,19708.00,898684.80, 34-15-10-2010 ,15/10/2010,2241513,08/10/2010,907672.00,,,Outright Purchase,,233304.68,Bangalore
Unknown,STPIB/Import/13072009/0096/12439,Laptop with Accessories (E6400n),INR,918000.00,918000.00,918000.00,23-24/07/2009,24/07/2009,702717,22/07/2009,927271.00,,,Outright Purchase,,60515.00,Bangalore
Unknown,STPIB/IMP/03062003/052/4858,computer Systems,USD,20000.00,14000.00,942000.00,28-2003,24/06/2003,466701,19/06/2002,951420.00,368542.00,,Outright Purchase,,368542.00,Bangalore
Unknown,STPIB/Import/26082011/0006/20655  Dt.29-8-2011 ,Dell � Power Edge R710 Rack Mount Server with Accessories ,USD,21000.00,21000.00,938700.00,14/11-12,12/09/2011,4477816,27/08/2011,948087.00,,,Outright Purchase,,139483.00,Bangalore
Unknown,STPIB/IMP/050072004/0112/11476,Computer systems,USD,20250.00,20250.00,948342.00,43-2004,29/07/2004,650712,19/07/2004,957825.00,100516.00,,Outright Purchase,,100515.96,Bangalore
Unknown,STPIB/IMP/08102004/0149/23912,Computer Systems with accessories,USD,20250.00,20250.00,953596.00,45-2004,26/10/2004,702721,21/10/2004,963038.00,174178.00,,Outright Purchase,,174177.51,Bangalore
Unknown,IMP/2001/09250/10337,Anti Static Carpets,USD,19882.47,19882.47,959329.17,08-2001,10/10/2001,3533,10/10/2001,968922.00,391798.00,,Outright Purchase,,391798.00,Bangalore
Unknown,STPIB/Import/22062009/0004/9574,Laptop with Accessories (E6500n),INR,960000.00,960000.00,960000.00,22-21/07/2009,21/07/2009,702669,19/07/2009,969696.00,,,Outright Purchase,,63283.00,Bangalore
Unknown,STPIB/Import/22072005/0111/15386,Dell Lap Top,USD,22104.00,22104.00,965945.00,63/2005,08/08/2005,868605,06/08/2005,975604.00,,,Outright Purchase,,111468.00,Bangalore
Unknown,STPIB/Import/10112010/003131050,Ratain server - DPXS12A,USD,21636.00,21636.00,971456.40, 35-20-11-2010 ,20/11/2010,2325738,12/11/2010,981170.96,0.00,,Outright Purchase,,147309.00,Bangalore
Unknown,STPIB/import/13072010/0090/14632,ASPER-710/3.5 Dell Power edge,USD,20770.00,20770.00,975151.50, 21-23-07-2010 ,23/07/2010,465055,15/07/2010,984903.20,,,Outright Purchase,22400000.00,36225.00,Bangalore
Unknown,IMP/2001/092101/10202,Office Furniture,USD,20529.11,58293.00,990529.55,04-2001,05/10/2001,3487,05/10/2001,1000435.00,628913.00,,Outright Purchase,,628913.00,Bangalore
Unknown,STPIB/Import/13072010/0091/14633,ASPER-710/3.5 Dell Power edge,USD,21024.00,21024.00,957076.80, 22-23-07-2010 ,23/07/2010,465056,15/07/2010,996947.57,,,Outright Purchase,,36668.00,Bangalore
Unknown,STPIB/Import/23102007/0050/35464,AW 490n - Dell Precision 490n,USD,25630.00,25630.00,1026481.50,97 - 2/11/07,02/11/2007,577888,25/10/2007,1036746.32,,,Outright Purchase,,170855.79,Bangalore
Unknown,STPIB/IMP/01032005//0086/4733,Computer  Laptop 15 Nos,USD,24000.00,24000.00,1054800.00,54/2005,10/03/2005,2956,10/03/2005,1083992.00,,,Outright Purchase,,123852.00,Bangalore
Unknown,STPIB/Import/20052011/0097/6671 & 6672 Dt.20-5-2011,Dell Lattitued E -6420 & E-6520,USD,24592.00,24592.00,1106640.00,05/11-12,06/06/2011,3591164,24/05/2011,1117706.40,,,Outright Purchase,,164437.00,Bangalore
Unknown,STPIB/Import/06012011/0083/39045,Laptop Macbook pro,USD,24683.00,24683.00,1125544.80, 46-12-01-2011 ,12/01/2011,2553669,10/01/2011,1136800.25,,,Outright Purchase,,167246.00,Bangalore
Unknown,STPIB/Impot/05012010/0100/35744,Antistatic Carpet,USD,24750.00,24750.00,1153350.00, 49-22/02/2010 ,22/02/2010,223028,12/02/2010,1164998.83,,,Outright Purchase,,236028.00,Bangalore
Unknown,STPIB/Import/25082010/0049/20941,Laptop with Accessories (E6410 Base),INR,1175475.00,1175475.00,1175475.00, 29-07-10-2010 ,07/10/2010,106264,23/09/2010,1175475.00,,,Outright Purchase,,111388.00,Bangalore
Unknown,STPIB/Import/02062011/0076/8391 Dt.2-6-2011,"Mac Book Pro (15"")",USD,26201.00,26201.00,1196075.65,09/11-12,28/06/2011,3842892,20/06/2011,1208036.42,,,Outright Purchase,,201616.00,Bangalore
Unknown,STPIB/Import/23032010/0042/45871,Laptop with Accessiories E6400n/6500/4300,INR,1244950.00,1232624.00,1232624.00, 9-23.04.2010 ,29/04/2010,102420,20/04/2010,1232624.00,,,Outright Purchase,,101568.00,Bangalore
Unknown,STPIB/Import/14122010/0109/36015,Laptop Macbook pro,USD,26863.00,26863.00,1224952.80, 45-17-01-2011 ,17/01/2011,2539716,06/01/2011,1237202.32,,,Outright Purchase,,182017.00,Bangalore
Unknown,STPIB/Import/17072008/16362,Laptop with Accesseries,USD,30600.00,30600.00,1321920.00,116/17/07/08,17/07/2008,812219,23/07/2008,1335139.00,,,Outright Purchase,,225029.70,Bangalore
Unknown,STPIB/Import/31052005/0067/7495,Dell Laptop ,USD,30450.00,30450.00,1330665.00,59/2005,23/06/2005,6717,02/06/2005,1343972.00,,,Outright Purchase,,153557.00,Bangalore
Unknown,STPIB/Import/21022006/0038/46590,Dell Latitude,USD,30960.00,30960.00,1376172.00,67/2006,27/03/2006,999342,23/02/2006,1389933.00,,,Outright Purchase,,158808.00,Bangalore
Unknown,STPIB/Import/02062010/0195/8331,AL-E6500N Dell Laptop with accessories,USD,1472474.00,1472474.00,1472474.00, 17-30-06-2010 ,30/06/2010,103959,22/06/2010,1472474.00,,,Outright Purchase,,139531.00,Bangalore
Unknown,STPIB/Import/05012011/012/38869,Summit X 460-48T,USD,32798.00,32798.00,1495588.80, 48-02-02-2011 ,02/02/2011,2581605,13/01/2011,1510515.00,,,Outright Purchase,,233473.00,Bangalore
Unknown,STPIB/IMP/06082002/053/10376,Computers Systems,USD,31800.00,31800.00,1553430.00,26-2002,29/08/2002,354082,24/08/2002,1568964.00,607754.00,,Outright Purchase,,607754.00,Bangalore
Unknown,STPIB/Improt//06122007/0026/42532,Apple Note Book Laptop with Accessorie ,USD,44900.00,44900.00,1626750.50,100 - 25/1/08,25/01/2008,615511,10/12/2007,1643018.00,,,Outright Purchase,,169799.10,Bangalore
Unknown,STPIB/EXCISEDUTY/15012010/001/37255,Networking equipments with Accessories,INR,1673516.00,1673516.00,1673516.00, 42-25/01/2010 ,25/01/2010,257,25/01/2010,1673516.00,,,Outright Purchase,,346263.00,Bangalore
Unknown,STPIB/Import/07082007/0129/23212,"Dell Poweredge -1955 High Perform (Server), Chassis",USD,41961.00,41961.00,1701517.00,92 - 17/8/07,17/08/2007,513805,10/08/2007,1718532.17,,,Outright Purchase,,212411.05,Bangalore
Unknown,STPIB/Import/21092011/0063/23962  Dt.27-9-2011,Laptop With Accessories,USD,34106.00,34106.00,1691657.60,19/11-12,18/10/2011,4836914,04/10/2011,1708574.18,,,Outright Purchase,,254278.00,Bangalore
Unknown,IMP/2001/100802/10938,Computers Systems&Printers,USD,37890.00,37890.00,1828192.50,05-2001,05/10/2001,44318,09/10/2001,1846474.00,715250.00,,Outright Purchase,,715250.00,Bangalore
Unknown,STPIB/Import/21092011/0061/23960  Dt.21-9-2011,Laptop With Accessories,USD,38555.00,38555.00,1912328.00,20/11-12,14/10/2011,4836756,04/10/2011,1931451.28,,,Outright Purchase,,287067.00,Bangalore
Unknown,STPIB/Import/16072010/0125/15196,APPC0113- Macbook,USD,41002.00,41002.00,1925043.90, 23-23-07-2010 ,23/07/2010,466824,17/07/2010,1944294.00,,,Outright Purchase,,71511.00,Bangalore
Unknown,STPIB/Import/27092011/0012/24646 Dt.27-9-2011,Server with Accessories,USD,41472.00,42000.00,1955100.00,17/11-12,13/10/2011,4788464,29/09/2011,1974651.00,,,Outright Purchase,,290511.00,Bangalore
Unknown,STPIB/Import/06052009/0051/3949,Laptop with Accessories with Mac book,USD,55919.00,55919.00,2379353.45,05-30/08/2008,30/08/2008,843315,29/08/2009,2403146.00,,,Outright Purchase,,412056.00,Bangalore
Unknown,STPIB/Import/02062008/0034/9271,Laptop with Accessories with Mac book,USD,56689.00,55686.00,2443258.03,113/02/06/08,02/06/2008,784118,21/06/2008,2467691.44,,,Outright Purchase,,415914.60,Bangalore
Unknown,STPIB/Import/30032010/0046/47023,AS-PER510(X8) Poweredge R510,INR,2566960.00,2566960.00,2566960.00, 3 -12.04.2010 ,15/04/2010,101973,09/04/2010,2566960.00,,,Outright Purchase,,26440.00,Bangalore
Unknown,STPIB/IMP/05012005/0020/34495,Computersystems with accessories,USD,58650.00,58650.00,2580600.00,51/2005,20/01/2005,747184,20/01/2005,2109833.00,728543.00,,Outright Purchase,,728542.61,Bangalore
Unknown,STPIB/Import/23102009/0020/25295,Networking equipments,USD,53735.00,53735.00,2611521.00, 33-19/11/2009 ,19/11/2009,251647,27/10/2009,2637897.00,,,Outright Purchase,,332579.00,Bangalore
Unknown,STPIB/Import/21042011/0050/2804  Dt.21-4-2011,Sun Storage Equipment,USD,65560.00,65560.00,2950200.00,02/11-12,06/06/2011,3576120,23/05/2011,2979702.00,,,Outright Purchase,,438374.00,Bangalore
Unknown,STPIB/Import/17032008/0104/57711,Laptop With Accessorie Macbook,USD,80914.00,80914.00,3252742.80,104 -10/4/08,10/04/2008,706377,24/03/2008,3285595.50,,,Outright Purchase,,567989.00,Bangalore
Unknown,STPIB/Import/08122010/0123/35176,Dell server - R510Rack mount server x8,USD,88000.00,88000.00,4061200.00, 39-23-12-2010 ,23/12/2010,2426833,13/12/2010,4101765.86,46.00,,Outright Purchase,,603452.00,Bangalore
Unknown,STPIB/Import/27012010/0057/38970,Networking Equipment with Accessories,INR,5600000.00,5600000.00,5600000.00, 46-22/02/2010 ,22/02/2010,321286,27/01/2010,5600000.00,,,Outright Purchase,,775584.00,Bangalore
Unknown,IMP/2001112601/13933,Projection Screen,INR,219420.00,219420.00,35775.00,14-2001,19/12/2001,1316,19/12/2001,36133.00,22715.00,,Outright Purchase,,22715.00,Bangalore
Cancel,,,,,,,102/08,,,,,,,,,,Bangalore
653010065,STIPB/Import/EXCISEDUTY/23112011/0043/31733  Dt.28-Nov-2011,Networking Accessories,USD,"6,333.00","6,333.00",,26/11-12,,,,,,,,,,
IV7128,STIPB/Import/EXCISEDUTY/23112011/0012/31279  Dt.28-Nov-2011,Networking Accessories,INR,"4,22,078.17","4,22,078.17"," 4,22,078.22 ",27/11-12,04-Jan-12,01,04-Jan-12,"4,26,299.00",,,Loan Basis,,"64,087.00",Bangalore
920000709,STPIB/Import/20122011/0090/34724 Dt.20-Dec-2011,Networking Equipment With Accessories,USD,"16,736.81","16,737.00"," 8,91,235.13 ",28'11-12,17-Jan-12,5726162,13-Jan-12,"9,00,147.48",,,Loan Basis,,"1,35,322.00",Bangalore
920000735,STPIB/Import/25012012/0075/38858 Dt.25-Jan-2012,Networking Equipments,USD,"4,680.00","4,680.00","2,49,210.00",29/11-12,31-Jan-12,5842949,27-Jan-12,"2,51,702.10",,,Loan Basis,,"37,839.00",Bangalore
20112417,STPIB/Import/12122011/0026/33595 Dt.13-Dec-2011,Laptop With Accessories,USD,"29,311.16","29,312.00","14,71,420.20",30/11-12,07-Feb-12,5897423,02-Feb-12,"14,86,134.43",,,Loan Basis,,"2,18,640.00",Bangalore
cancel,,,,,,,31/11-12,,,,,,,Loan Basis,,,Bangalore
20112495,STPIB/Import/12122011/0025/33594 Dt.13-Feb-2012,Laptop With Accessories,USD,"37,768.38","37,769.00","18,95,972.68",32/11-12,16-Feb-12,5971928,10-Feb-12,"19,14,932.41",,,Loan Basis,,"2,81,725.00",Bangalore
20112519,STPIB/Import/15022012/0085/41111 Dt.16-Feb-2012,Laptop With Accessories,USD,"44,462.00","44,462.00","22,31,992.39",33/11-12,27-Feb-12,6062502,22-Feb-12,"22,54,312.32",,,Loan Basis,,"3,31,655.00",Bangalore
5400101615,STPIB/Import/06032012/0008/43177 Dt.06-Mar-2012,Dell Power Edge � R810 Rack Mount Server,USD,"33,000.00","33,000.00","16,30,200.00",35/11-12,16-Mar-12,6204659,08-Mar-12,"16,46,502.00",,,Loan Basis,,"2,42,233.00",Bangalore
5400106088,STPIB/Import/20032012/0011/44863  Dt. 20-Mar-2012,Laptop With Accessories  Dell E6420,USD,"2,800.00","2,800.00","1,38,320.00",36/11-12,29-Mar-12,6362643,26-Mar-12,"1,39,703.20",,,Loan Basis,,"23,023.00",Bangalore
5400106085,STPIB/Import/20032012/0016/44869  Dt. 20-Mar-2012,Laptop With Accessories Dell E6520,USD,"3,800.00","3,800.00","1,87,720.00",37/11-12,29-Mar-12,6369557,27-Mar-12,"1,89,597.20",,,Loan Basis,,"31,246.00",Bangalore
5400106087,STPIB/Import/20032012/0015/44867  Dt. 20-Mar-2012,Laptop With Accessories Dell E6220,USD,"1,350.00","1,350.00","66,690.00",38/11-12,29-Mar-12,6362640,26-Mar-12,"67,356.90",,,Loan Basis,,"11,100.00",Bangalore
5400106086,STPIB/Import/20032012/0010/44860  Dt. 20-Mar-2012,Laptop With accessories Dell E6420,USD,"1,750.00","1,750.00","86,450.00",39/11-12,29-Mar-12,6361974,26-Mar-12,"87,314.50",,,Loan Basis,,"14,389.00",Bangalore
5400106089,STPIB/Import/20032012/0013/44865  Dt. 20-Mar-2012,Laptop With Accessories Dell E6320,USD,"1,375.00","1,375.00","67,925.00",40/11-12,29-Mar-12,6363581,26-Mar-12,"68,604.25",,,Loan Basis,,"11,306.00",Bangalore
20112832,STPIB/Import/07032012/0111/43513  Dt. 7-Mar-2012,"Laptop With Accessories Mac 15""",USD,"71,417.00","71,417.00","35,27,999.79",41/11-12,29-Mar-12,6362267,26-Mar-12,"35,63,279.79",,,Loan Basis,,"5,87,228.00",Bangalore